,ent_num,Add_num,Address,City/State/Province/Postal Code,Country,Add_remarks
2598,9982,13089,"Calle Farallon 3206, Colonia Playas de Tijuana, Secc. Costa Hermosa","Tijuana, Baja California",Mexico,
2599,9982,13090,"Calle De La Luz 218, Colonia Playas de Tijuana, Secc. Costa Hermosa","Tijuana, Baja California",Mexico,
2600,9982,13091,"Blvd. Insurgentes 16174-18-B, Colonia Los Alamos","Tijuana, Baja California",Mexico,
2601,9982,13092,"Calle 16 de Septiembre 3-FA, Colonia Las Torres","Tijuana, Baja California",Mexico,
2602,9982,13093,"Calle Juan Covarrubias, Colonia Los Altos","Tijuana, Baja California",Mexico,
2603,9982,13094,c/o INMOBILIARIA TIJUANA COSTA S.A. DE C.S.,"Tijuana, Baja California",Mexico,
2604,9983,13158,c/o COMERCIALIZADORA DE CAFE DEL OCCIDENTE CODECAFE LTDA.,"Pereira, Risaralda",Colombia,
2605,9983,13159,c/o INVERSIONES MACARNIC PATINO Y CIA S.C.S.,"Pereira, Risaralda",Colombia,
2606,9990,13130,c/o GAVIOTAS LTDA.,"Cartago, Valle",Colombia,
2607,9990,13131,Calle 17A No. 8N-15,"Cartago, Valle",Colombia,
2608,9991,13129,Calle 3 Oeste No. 26-12,"El Aguila, Valle",Colombia,
2609,9992,13127,,,Colombia,
2610,9993,13126,c/o GAVIOTAS LTDA.,,Colombia,
2611,9994,13124,c/o GOMEZ MARIN LTDA.,"Ansermanuevo, Valle",Colombia,
2612,9994,13125,Calle 16 No. 1-58,"Cartago, Valle",Colombia,
2613,9995,13120,c/o COMERCIALIZADORA DE CAFE DEL OCCIDENTE CODECAFE LTDA.,"Pereira, Risaralda",Colombia,
2614,9995,13121,c/o INVERSIONES MACARNIC PATINO Y CIA S.C.S.,"Pereira, Risaralda",Colombia,
2615,9995,13122,"Calle 20 No. 6-30, Ofc. 1304","Pereira, Risaralda",Colombia,
2616,9995,13123,Carrera 8-21,"Viterbo, Caldas",Colombia,
2617,9996,13117,c/o GAVIOTAS LTDA.,,Colombia,
2618,9996,13118,"Calle 1B No. 1-26, Barrio El Prado","Cartago, Valle",Colombia,
2619,9996,13119,Carrera 5 No. 1-82,"Obando, Valle",Colombia,
2620,9999,13106,Carrera 9 No. 10-07,"Cartago, Valle",Colombia,
2621,9999,13107,"Carrera 26 No. 80-40, MZ 1, Casa 13","Pereira, Risaralda",Colombia,
2622,9999,13108,Carrera 13 No. 18-50,"Cartago, Valle",Colombia,
2623,10000,13104,Carrera 28 No. 7-35,Cali,Colombia,
2624,10000,13105,Calle 18 No. 8-16,"Cartago, Valle",Colombia,
2625,10001,13102,"Calle 19 No. 9-50, Ofc. 505","Pereira, Risaralda",Colombia,
2626,10001,13103,"Carrera 8 No. 23-09, Ofc. 903","Pereira, Risaralda",Colombia,
2627,10002,13101,"Carrera 8 No. 23-09, Ofc. 903","Pereira, Risaralda",Colombia,
2628,10003,13098,Km. 2 Via al Amprao,"Ansermanuevo, Valle",Colombia,
2629,10003,13099,Km. 2 Via al Amparo,"Cartago, Valle",Colombia,
2630,10003,13100,Calle 16 No. 1N-74,"Cartago, Valle",Colombia,
2631,10004,13097,Calle 4A No. 21-34 Circunvalar,"Cartago, Valle",Colombia,
2632,10005,13096,Finca La Alambra,"Alcala, Valle",Colombia,
2633,10007,13161,Heimdalsgate 36-V,0578 Oslo,Norway,
2634,10009,13168,,,,
2635,10010,13169,,,,
2636,10011,13172,,,,
2637,10012,13175,"Rakwon-dong, Pothonggang District",Pyongyang,"Korea, North",
2638,10021,13184,Avenida Colombia No. 1-60,"San Andres, Providencia",Colombia,
2639,10022,13183,"Torre Universal Building, 3rd Floor, Federico Boyd Avenue and 51st Street",Panama City,Panama,
2640,10025,13180,"Calle 23 BN No. 5N-37, Ofc. 202",Cali,Colombia,
2641,10027,13178,"Calle 23BN No. 5N-37, Ofc. 202",Cali,Colombia,
2642,10030,13207,,,,
2643,10033,13210,,,,
2644,10034,13211,,,,
2645,10035,13212,,,,
2646,10036,13213,,,,
2647,10042,13245,,,,
2648,10043,13246,,,,
2649,10044,13248,"315, Piso 3, Galeria Page",Ciudad del Este,Paraguay,
2650,10045,13249,,,,
2651,10046,13251,"Number 313, Fourth Floor, Galeria Page, Regimiento Piribebuy Avenue",Ciudad del Este,Paraguay,
2652,10047,13253,"Avenue Presidente Juscelino Kubistcheck 338, Apartment 1802, Center, Foz do Iguacu",,Brazil,
2653,10047,13254,"Avenue Presidente Juscelino Kubistcheck 133, Apartment 102, Center, Foz do Iguacu",,Brazil,
2654,10048,13256,"605 Avenida Brasil, Apt No. 48, Foz do Iguacu",,Brazil,
2655,10049,13258,"Avenida Jose Maria De Brito 606, Apartment 51, Foz do Iguacu",,Brazil,
2656,10049,13259,"Cecilia Meirelles 849, Bloco B, Apartment 09",Foz do Iguacu,Brazil,
2657,10050,13260,,,,
2658,10051,13262,"Avenue Taroba, 1005 Edificio Beatriz Mendes, Apt 1704, Foz do Iguacu",,Brazil,
2659,10052,13264,"899 Calle Regimento Pirebebuy, Ciudad del Este",,Paraguay,
2660,10053,13266,,Beirut,Lebanon,
2661,10053,13267,Bekaa Valley,,Lebanon,
2662,10053,13268,Southern Lebanon,,Lebanon,
2663,10095,13417,Carrera 10 No. 31-01 Zona Industrial Los Mangos,Cali,Colombia,
2664,10097,13415,Unicentro Casa Grajales,Cali,Colombia,
2665,10098,13414,Avenida 13 Sur No. 24C-73 Barrio Balvanera,Bogota,Colombia,
2666,10099,13413,"Calle 38N No. 6N-35, Loc. 46",Cali,Colombia,
2667,10100,13412,Calle 28 No. 27-18,"Tulua, Valle",Colombia,
2668,10101,13411,Carrera 85 No. 15-110,Cali,Colombia,
2669,10102,13410,Km. 2 La Victoria,"La Union, Valle",Colombia,
2670,10103,13409,Km. 2 Via La Victoria,"La Union, Valle",Colombia,
2671,10104,13408,,Panama City,Panama,
2672,10105,13407,Carrera 16 No. 13-31,"La Union, Valle",Colombia,
2673,10106,13406,Calle 15 No. 10-52,"La Union, Valle",Colombia,
2674,10107,13405,Factoria La Rivera,"La Union, Valle",Colombia,
2675,10108,13404,Calle 13 No. 80-60 Loc. 224,Cali,Colombia,
2676,10109,13403,Calle 15 No. 10-52,"La Union, Valle",Colombia,
2677,10110,13402,Calle 13 No. 80-60 Loc. 224,Cali,Colombia,
2678,10111,13401,Carrera 100 No. 11-90 Ofc. 403,Cali,Colombia,
2679,10114,13487,,East London,United Kingdom,
2680,10116,13491,P. O. Box 873,Goma,"Congo, Democratic Republic of the",
2681,10116,13492,,Kinshasa,"Congo, Democratic Republic of the",
2682,10116,13493,,Kigali,Rwanda,
2683,10117,13495,Av. President Mobutu,Goma,"Congo, Democratic Republic of the",
2684,10117,13496,,Gisenyi,Rwanda,
2685,10118,13498,P. O. Box 315,Goma,"Congo, Democratic Republic of the",
2686,10118,13499,,Gisenyi,Rwanda,
2687,10119,13500,,,,
2688,10122,13507,"33 Fifteenth (15th) Street, Seyed-Jamal-Eddin-Assad Abadi Avenue",Tehran,Iran,
2689,10128,13521,"P.O. Box 31983, Barzeh",Damascus,Syria,
2690,10129,13523,P.O. Box 4470,Damascus,Syria,
2691,10130,13525,P.O. Box 4470,Damascus,Syria,
2692,10131,13527,"386 Swanepoel Street, Erasmia",Pretoria,South Africa,
2693,10132,13529,,Johannesburg,South Africa,
2694,10132,13530,71 Fifth Avenue,Mayfair 2108,South Africa,
2695,10132,13531,P.O. Box 42928,Fordsburg 2033,South Africa,
2696,10133,13533,"40 Mint Road, Amoka Gardens, Fordsburg",Johannesburg,South Africa,
2697,10133,13534,P.O. Box 42928,Fordsburg 2003,South Africa,
2698,10133,13535,16 Gold Street,Carletonville 2500,South Africa,
2699,10133,13536,P.O. Box 28215,Kensington 2101,South Africa,
2700,10136,13542,,,,
2701,10137,13543,,,,
2702,10138,47341,,Minsk,Belarus,
2703,10139,13545,,,,
2704,10140,13546,,,,
2705,10142,13548,,,,
2706,10143,13551,,Butembo,"Congo, Democratic Republic of the",
2707,10143,13552,,Bunia,"Congo, Democratic Republic of the",
2708,10144,13554,,Butembo,"Congo, Democratic Republic of the",
2709,10145,13556,,Kampala,Uganda,
2710,10146,13558,P. O. Box 22709,Kampala,Uganda,
2711,10146,13559,"Kamaoja Area, Kanjokuu Street, Plot 22",Kampala,Uganda,
2712,10148,13562,,,,
2713,10153,13576,"P.O. Box 19585-777, Pasdaran Street, Entrance of Babaie Highway, Permanent Expo of Defence Industries Organization",Tehran,Iran,
2714,10154,13578,,,,
2715,10155,13579,,,,
2716,10214,13914,,"Medellin, Antioquia",Colombia,
2717,10214,13915,"Av Miguel Angel 18, Real Vallarta","Zapopan, Jalisco 44020",Mexico,
2718,10214,14252,"Av Mexico 2867-17, Col Vallarta, Norte","Guadalajara, Jalisco 44690",Mexico,
2719,10220,13656,Avenida 13 No. 100-12 Ofc. 302,Bogota,Colombia,
2720,10222,13660,Avenida 13 No. 100-12 Ofc. 302,Bogota,Colombia,
2721,10223,13662,Avenida 13 No. 100-12 Ofc. 302,Bogota,Colombia,
2722,10226,13668,Carrera 63 No. 17-07,Bogota,Colombia,
2723,10229,13674,Carrera 19 No. 57-33,Bogota,Colombia,
2724,10230,13676,Calle 93 No. 14-20 Ofc. 611,Bogota,Colombia,
2725,10232,13681,Carrera 12 Avenida 25 Esquina,Girardot,Colombia,
2726,10234,13685,"Carrera 43A No. 16A Sur - 38, Barrio El Poblado",Medellin,Colombia,
2727,10236,13691,Calle 30 No. 10-50,Barranquilla,Colombia,
2728,10236,13692,,"Sitio Nuevo, Magdalena",Colombia,
2729,10237,13694,Calle 30 No. 10-50,Barranquilla,Colombia,
2730,10237,13695,Calle 35 No. 36-68,Barranquilla,Colombia,
2731,10238,13697,Calle 111 No. 34-139,Barranquilla,Colombia,
2732,10239,13699,Calle 32 No. 43A-89,Barranquilla,Colombia,
2733,10240,13701,Calle 111 No. 36B-17,Barranquilla,Colombia,
2734,10241,13703,Calle 111 No. 34-139,Barranquilla,Colombia,
2735,10242,13705,Calle 82 No. 43-21 Ofc. 1C,Barranquilla,Colombia,
2736,10243,13707,Via 40 No. 67-42,Barranquilla,Colombia,
2737,10244,13709,Via 40 No. 67-20/42,Barranquilla,Colombia,
2738,10245,13711,"Calle 52 Bella Vista, Chalet # 17",Panama City,Panama,
2739,10246,13713,Avenida Juan XXIII,San Andres,Colombia,
2740,10247,13715,"Avenida Cuba Calle 38, Edificio Los Cristales Piso 3",Panama City,Panama,
2741,10247,13716,Calle 93 No. 14-20 Ofc. 611,Bogota,Colombia,
2742,10247,13717,"Avenida del Pastelillo 24-46, Edificio Fadia - Manga",Cartagena,Colombia,
2743,10248,13719,"Avenida Samuel Lewis, Edificio Comosa, Piso 16",Panama City,Panama,
2744,10249,13721,"Avenida Pedro Vicente Maldonado N229 y Rivas, Edificio Centro Comercial El Recreo, Local 24F, Pichincha",Quito,Ecuador,
2745,10250,13723,"Avenida Pedro Vicente Maldonado 14-205, Edificio Centro Comercial El Recreo, Local 22F, Pichincha",Quito,Ecuador,
2746,10251,13725,"Avenida Pedro Vicente Maldonado 744, Edificio Centro Comercial El Recreo, Local 24I, Pichincha",Quito,Ecuador,
2747,10252,13727,Justo Sierra 1963,"Guadalajara, Jalisco",Mexico,
2748,10253,13729,"7A Avenida 9-15, Zona 12 Colonia La Reformita",Guatemala City,Guatemala,
2749,10253,13730,"Barrio del Monte 1 Avenida 2-51, Zona 1 Colonia ViCanales No. 4",Guatemala City,Guatemala,
2750,10253,13731,20 Calle 20-81 Zona 10,Guatemala City,Guatemala,
2751,10254,13733,"Avenida Frederico Boyd y Calle 51, Edificio Torre Universal, Piso 3",Panama City,Panama,
2752,10255,13735,Carrera 84 No. 32B-40,Medellin,Colombia,
2753,10256,13737,Via 40 No. 67-42,Barranquilla,Colombia,
2754,10257,13739,Carrera 54 No. 72-80 Local 25,Barranquilla,Colombia,
2755,10258,13741,Calle 80 No. 75-210,Barranquilla,Colombia,
2756,10259,13743,Justo Sierra 1963,"Guadalajara, Jalisco",Mexico,
2757,10260,13744,c/o CASTRO CURE Y CIA. S.C.S.,Barranquilla,Colombia,
2758,10260,13745,c/o CURE SABAGH Y CIA. S.C.S.,Barranquilla,Colombia,
2759,10260,13746,c/o FUDIA LTDA.,Barranquilla,Colombia,
2760,10260,13747,c/o CABLES NACIONALES S.A.,Barranquilla,Colombia,
2761,10260,13748,c/o INVERSIONES AGROPECUARIA ARIZONA LTDA.,Barranquilla,Colombia,
2762,10261,13749,c/o COOPERATIVA DE SERVICIO DE TRANSPORTE DE CARGA DE COLOMBIA LTDA.,Barranquilla,Colombia,
2763,10261,13750,c/o ROCK FISH IMPORT EXPORT E.U.,San Andres,Colombia,
2764,10262,13751,c/o TRANSPORTES MICHAEL LTDA.,Barranquilla,Colombia,
2765,10262,13752,c/o COOPERATIVA DE SERVICIO DE TRANSPORTE DE CARGA DE COLOMBIA LTDA.,Barranquilla,Colombia,
2766,10262,13753,c/o CENTRO DE BELLEZA SHARY VERGARA,Barranquilla,Colombia,
2767,10264,13934,,,,
2768,10265,13755,,"Guadalajara, Jalisco",Mexico,
2769,10266,13936,,,,
2770,10267,13944,,,,
2771,10268,13756,c/o GIMNASIO BODY AND HEALTH,Barranquilla,Colombia,
2772,10269,13952,,,,
2773,10270,13757,c/o FISHING ENTERPRISE HOLDING INC.,Panama City,Panama,
2774,10270,13758,c/o AQUAMARINA ISLAND INTERNATIONAL CORPORATION,Panama City,Panama,
2775,10270,17195,c/o CORDES CIA. LIMITADA,Cali,Colombia,
2776,10271,13938,,,,
2777,10272,13940,,,,
2778,10273,13942,,,,
2779,10274,22873,,,,
2780,10275,13763,,Roatan,Honduras,
2781,10276,13932,,,,
2782,10277,13946,,,,
2783,10278,13948,,,,
2784,10280,13950,,,,
2785,10283,27929,,,,
2786,10284,13791,Calle 82 No 11-37 Ofc. 504,Bogota,Colombia,
2787,10285,13794,Carrera 30 No. 77-26,Bogota,Colombia,
2788,10285,13795,c/o HOTEL LA CASCADA S.A.,Girardot,Colombia,
2789,10286,25338,,,,
2790,10291,13818,c/o ORIMAR LTDA.,Bogota,Colombia,
2791,10291,13819,c/o AQUAMARINA ISLAND INTERNATIONAL CORPORATION,Panama City,Panama,
2792,10291,13820,c/o FISHING ENTERPRISE HOLDING INC.,Panama City,Panama,
2793,10292,13821,c/o MC OVERSEAS TRADING COMPANY S.A. DE C.V.,"Guadalajara, Jalisco",Mexico,
2794,10293,13822,c/o HOTEL LA CASCADA S.A.,Girardot,Colombia,
2795,10293,13823,c/o INVERSIONES Y REPRESENTACIONES S.A.,Medellin,Colombia,
2796,10295,13827,c/o MARTIN HODWALKER M. Y CIA. S. EN C.,Barranquilla,Colombia,
2797,10295,13828,c/o VERANILLO DIVE CENTER LTDA.,Barranquilla,Colombia,
2798,10295,17194,c/o HODWALKER Y LEAL Y CIA. S.C.A.,Barranquilla,Colombia,
2799,10310,13876,c/o CASTRO CURE Y CIA. S.C.S.,Barranquilla,Colombia,
2800,10310,13877,c/o CURE SABAGH Y CIA. S.C.S.,Barranquilla,Colombia,
2801,10310,13878,c/o FUDIA LTDA.,Barranquilla,Colombia,
2802,10310,13879,c/o CABLES NACIONALES CANAL S.A.,Barranquilla,Colombia,
2803,10312,13882,c/o CABLES NACIONALES CANAL S.A.,Barranquilla,Colombia,
2804,10312,13883,c/o ORIMAR LTDA.,Bogota,Colombia,
2805,10313,13884,c/o CABLES NACIONALES CANAL S.A.,Barranquilla,Colombia,
2806,10314,13885,c/o TRANSPORTES MICHAEL LTDA.,Barranquilla,Colombia,
2807,10314,13886,c/o COOPERATIVA DE SERVICIO DE TRANSPORTE DE CARGA DE COLOMBIA LTDA.,Barranquilla,Colombia,
2808,10314,13887,c/o CENTRO DE BELLEZA SHARY VERGARA,Barranquilla,Colombia,
2809,10315,13888,c/o TRANSPORTES MICHAEL LTDA.,Barranquilla,Colombia,
2810,10315,13889,c/o COOPERATIVA DE SERVICIO DE TRANSPORTE DE CARGA MULTIMODAL,Barranquilla,Colombia,
2811,10320,13898,Km. 16.5 El Salvador 169,Andalucia,Guatemala,
2812,10320,13899,Avenida Reforma 8-33 Zona 10,Guatemala City,Guatemala,
2813,10320,13900,10 Calle 5-60 Zona 9,Guatemala City,Guatemala,
2814,10320,13901,c/o OVERSEAS TRADING COMPANY S.A.,Guatemala City,Guatemala,
2815,10321,13902,Calle Nelson 421-B,"Guadalajara, Jalisco",Mexico,
2816,10321,13903,"Calle Justo Sierra 1963, Colonia Ladron de Guevara","Guadalajara, Jalisco",Mexico,
2817,10321,13904,"Calle Mar del Sur No 2075 Int. 1, Colonia Fraccionamiento Country Club","Guadalajara, Jalisco",Mexico,
2818,10321,13905,c/o MC OVERSEAS TRADING COMPANY S.A. DE C.V.,Guadalajara,Mexico,
2819,10321,13906,c/o OVERSEAS TRADING COMPANY S.A.,Guatemala City,Guatemala,
2820,10321,13907,c/o INMOBILIUM INVESTMENT CORP.,Panama City,Panama,
2821,10322,13908,"Calle Tauro No. 4090, Colonia Juan Manuel Vallarte","Zapopan, Jalisco",Mexico,
2822,10322,13909,c/o MC OVERSEAS TRADING COMPANY S.A. DE C.V.,Guadalajara,Mexico,
2823,10325,13917,,,,
2824,10327,13954,,,,
2825,10329,13956,,,,
2826,10330,13957,,,,
2827,10350,14114,c/o NUEVA INDUSTRIA DE GANADEROS DE CULIACAN S.A. DE C.V.,"Culiacan, Sinaloa",Mexico,
2828,10350,14115,c/o ESTABLO PUERTO RICO S.A. DE C.V.,"Culiacan, Sinaloa",Mexico,
2829,10350,14116,"4852 Palma Cocotera, Colonia Las Palmas","Culiacan, Sinaloa",Mexico,
2830,10350,14117,"Calle Ciudad de Hermosillo # 1168, Fraccionamiento Las Quintas","Culiacan, Sinaloa 80060",Mexico,
2831,10351,14113,"Calle Paseo La Cuesta # 1550, Apt 6, Colonia Lomas De Guadalupe","Culiacan Rosales, Sinaloa",Mexico,
2832,10352,14112,c/o ESTANCIA INFANTIL NINO FELIZ S.C.,"Culiacan, Sinaloa",Mexico,
2833,10353,14110,c/o ESTABLO PUERTO RICO S.A. DE C.V.,"Culiacan, Sinaloa",Mexico,
2834,10353,14111,"Avenida Const. Pedro L Zavala 1957, Colonia Libertad","Culiacan, Sinaloa 80180",Mexico,
