,ent_num,alt_num,alt_type,alt_name,alt_remarks
6527,17318,26962,aka,"ZALDOSTANOV, Alexander Sergeyevich",
6528,17320,26803,aka,"URFALI, Khudr",
6529,17320,26804,aka,"ORPHALY, Khodr",
6530,17320,26805,aka,"ORPHALI, Khedr",
6531,17320,26806,aka,"ORPHALY, Khudr",
6532,17321,26808,aka,"TOUMA, Kamal Eddin",
6533,17321,26809,aka,"TU'MA, Kamal Al-Din",
6534,17326,26818,aka,"MAHYUB, Qusay",
6535,17348,26845,aka,"AL-ZAYDI, Issa",
6536,17366,26856,aka,"MOWAFI, Ramzi",
6537,17366,26857,aka,"AL MOWAFI, Ramzi Mahmoud",
6538,17366,26858,aka,"MUWAFI, Ramzi",
6539,17367,26860,aka,"SAYED, Khan",
6540,17367,26861,aka,"MEHSUD, Sajna",
6541,17368,26895,aka,"AL-HUTHI, Abd-al-Khaliq",
6542,17368,26896,aka,ABU-YUNUS,
6543,17368,26897,aka,"AL HUTHI, Abd-al-Khaliq Badr-al-Din",
6544,17368,26898,aka,"AL-HUTHI, 'Abd al-Khaliq Badr al-Din",
6545,17386,26900,aka,"AL HAKIM, Abu Ali",
6546,17386,26901,aka,"AL-HAKIM, Abu-Ali",
6547,17386,26902,aka,"AL-HAKIM, Abdallah",
6548,17386,26903,aka,"ALHAKIM, Abu Ali",
6549,17386,26904,aka,"AL-MU'AYYAD, Abdallah",
6550,17387,26906,aka,"SALIH, Ali Abdallah",
6551,17426,26936,aka,"PLOTNITSKY, Igor",
6552,17427,26938,aka,"MOZGOVOY, Oleksiy",
6553,17427,26939,aka,"MOZGOVOY, Alexei",
6554,17427,26940,aka,"MOZGOVOY, Aleksei",
6555,17427,26941,aka,"MOZGOVOI, Aleksei",
6556,17427,26942,aka,"MOZGOVOI, Alexei",
6557,17427,26943,aka,"MOZGOVY, Aleksei",
6558,17427,26944,aka,"MOZHOVY, Aleksei",
6559,17427,26945,aka,"MOZHOVYY, Aleksei",
6560,17427,26946,aka,"MOZGOVOI, Oleksiy",
6561,17427,26947,aka,"MOZGOVY, Oleksiy",
6562,17427,26948,aka,"MOZHOVY, Oleksiy",
6563,17427,26949,aka,"MOZHOVVY, Oleksiy",
6564,17446,26959,aka,"ALAUDINOV, Apty",
6565,17446,26960,aka,"ALAUDINOV, Apt Aaronovitch",
6566,17448,26965,aka,"MALOFEEV, Konstantin Valerevich",
6567,17448,26966,aka,"MALOFEEV, Konstantin Valerievich",
6568,17449,26968,aka,MARSHALL CAPITAL,
6569,17467,26977,aka,"KARIAKIN, Aleksey",
6570,17467,26978,aka,"KARYAKIN, Aleksey",
6571,17467,26979,aka,"KARYAKIN, Alexei",
6572,17468,26981,aka,SOUTHEAST MOVEMENT,
6573,17468,26982,aka,YUGO-VOSTOK MOVEMENT,
6574,17471,26987,aka,NEW RUSSIA PARTY,
6575,17507,27018,aka,"ABDULKARIM, Mohammad Wael",
6576,17508,27020,aka,"BARQAWI, Ahmed",
6577,17508,27021,aka,"AL-BARQAWI, Ahmad",
6578,17508,27075,aka,"BARQAWI, Ahmad Abedallah",
6579,17508,27076,aka,"BARQAWI, Ahmad Abed Allah",
6580,17509,27024,aka,ABD-AL-KARIM GROUP,
6581,17509,27025,aka,ALKARIM FOR TRADE AND INDUSTRY,
6582,17509,27026,aka,ALKARIM FOR TRADE & INDUSTRY L.L.C.,
6583,17509,27027,aka,MOHD. WAEL ABDULKARIM & PARTNERS CO.,
6584,17509,27028,aka,WAEL ABDULKARIM AND PARTNERS,
6585,17546,27196,aka,"GRIN, Viktor",
6586,17567,27100,aka,AJNAD MASR,
6587,17568,27102,aka,"ARBAYSH, Ibrahimj Sulayman Muhammad",
6588,17568,27103,aka,"AL RUBEISH, Ibrahim Salman Mohammed",
6589,17568,27104,aka,"AL RUBAYSH, Sheikh Ibrahim Bin Sulayman",
6590,17568,27105,aka,"AL RUBAYSH, Ibrahim Bin Sulayman",
6591,17568,27106,aka,"AL-RUBAISH, Ibrahim",
6592,17626,27613,aka,DONASHELL,
6593,17626,27614,aka,DONNA SHELL,
6594,17667,27259,aka,"AL-ASHQAR, Abdallah",
6595,17667,27260,aka,"AL-ASHQAR, Abdullah",
6596,17667,27261,aka,"AL-'ASHQAR, 'Abdallah",
6597,17667,27262,aka,"AL-ASHQAR, Abdullah Jihad",
6598,17667,27264,aka,"AL-ASHQAR, 'Abdallah Jihad Musa",
6599,17667,27268,aka,"AL ASHQAR, Abdullah Jihad",
6600,17667,27269,aka,"AL MAQDISI, Abu al Muhtasib",
6601,17667,27270,aka,"AL-TAWHID, Muhandes",
6602,17667,27271,aka,"AL-TAWHID, Muhandis",
6603,17667,27273,aka,"AL-MAQDISI, Abu-al-Muhtasib",
6604,17667,27275,aka,"ASHKAR, Abdallah",
6605,17668,27266,aka,"HAYAT, Fazal",
6606,17671,27281,aka,NEW GENERATION CARTEL OF JALISCO,
6607,17671,27282,aka,CJNG,
6608,17672,27284,aka,LOS CUINIS DRUG TRAFFICKING ORGANIZATION,
6609,17672,27540,aka,LOS QUINIS,
6610,17673,27318,aka,"GONZALEZ VALENCIA, Abigail",
6611,17673,27319,aka,"GOMEZ FLORES, Luis Angel",
6612,17673,27320,aka,"TAK TOLEDO, Jonathan Paul",
6613,17673,27436,aka,"TAK TOLEDO, Paul Jonathan",
6614,17673,27516,aka,"GONZALEZ VALENCIA, Luis Angel",
6615,17674,27321,aka,"OSEGUERA CERVANTES, Ruben",
6616,17686,27296,aka,"DOGG, Deso",
6617,17686,27297,aka,"AL-ALMANI, Abu Talha",
6618,17686,27298,aka,"CUSPERT, Denis",
6619,17747,27326,aka,"KHODAKOVSKIY, Aleksandr",
6620,17747,27327,aka,"KHODAKOVSKY, Alexander",
6621,17748,27329,aka,"IVAKIN, Yurii",
6622,17753,27352,aka,"ABISOV, Sergei Vadimovich",
6623,17754,27355,aka,"GUBAREVA, Yekaterina",
6624,17755,27358,aka,ROSSISKI NATSIONALNY KOMMERCHESKI BANK OTKRYTOE AKTSIONERNOE OBSHCHESTVO,
6625,17755,27359,aka,RNKB OAO,
6626,17760,27366,aka,"DUGIN, Alexander Gelyevich",
6627,17760,27367,aka,"DUGIN, Aleksandr Gelyevich",
6628,17763,27373,aka,"LYAHIN, Roman",
6629,17763,27374,aka,"LIAGIN, Roman",
6630,17763,27375,aka,"LIAHIN, Roman",
6631,17764,27378,aka,"KARAMAN, Alexander",
6632,17764,27379,aka,"KARAMAN, Oleksandr",
6633,17764,27380,aka,"CARAMAN, Aleksandru",
6634,17765,27382,aka,"RASHID BALOCH, Abdul",
6635,17765,27383,aka,"RASHID, Mullah Abdul",
6636,17765,27384,aka,"RASHID BAHRAWI, Abdul",
6637,17765,27385,aka,"RASHID, Qari Abdul",
6638,17765,27386,aka,"RASHID, Hafiz Abdul",
6639,17765,27387,aka,"RASHID, Abdul",
6640,17766,27389,aka,"BOHATYRYOVA, Raisa",
6641,17766,27390,aka,"BOHATYROVA, Raisa",
6642,17766,27391,aka,"BOGATYRYOVA, Raisa",
6643,17766,27392,aka,"BOGATYRIOVA, Raisa",
6644,17766,27393,aka,"BOGATYROVA, Raisa",
6645,17766,27394,aka,"BOHATYREVA, Raisa",
6646,17766,27395,aka,"BOHATYRYOVA, Rayisa",
6647,17768,27398,aka,AMIGO SUPERMARKET,
6648,17769,27400,aka,WONDERLAND AMUSEMENT PARK,
6649,17771,27412,aka,"DARWISH-FAWAZ, Fouzi Reda",
6650,17771,27413,aka,"FAWAZ, Fawzi Reda",
6651,17771,27414,aka,"FAWAZ, Fawzy",
6652,17771,27415,aka,"FAWWAZ, Fawzi",
6653,17771,27416,aka,"FAWAZ, Fowzy",
6654,17771,27417,aka,"DARWISH-FAWAZ, Fawzy Reda",
6655,17787,27457,aka,KODOKAI,
6656,17787,27458,aka,KOUDOU-KAI,
6657,17787,27459,aka,THIRD KODO-KAI,
6658,17787,27460,aka,SANDAIME KODO-KAI,
6659,17789,27464,aka,"THAHINI, Abdallah",
6660,17789,27466,aka,"THINI, Abdalla As'ad",
6661,17849,27719,aka,"FERNANDEZ VALENCIA, Ma. Guadalupe",
6662,17849,30073,aka,"FERNANDEZ VALENCIA, Maria Guadalupe",
6663,17867,27597,aka,"KEBEKOV, Aliaskhab Alibulatovich",
6664,17867,27598,aka,"AD-DAGESTANI, Sheikh Ali Abu Muhammad",
6665,17867,27600,aka,"AD-DAGESTANI, Abu Muhammad Ali",
6666,17867,27601,aka,"ALIASKHAB, Abu Mukhammad",
6667,17867,27602,aka,"KEBEKOV, Magomed",
6668,17867,27603,aka,"AL DAGESTANI, Ali Abu Muhammad",
6669,17867,27604,aka,"AL-DAGESTANI, Ali Abu Muhammad",
6670,17867,27608,aka,"AL-QAWQAZI, Abu-Muhammad",
6671,17867,27609,aka,"KEBEKOV, Abu Mukhammad",
6672,17870,27618,aka,"BEATTIE BRIONES, Myriam Susana",
6673,17870,27619,aka,"BEATTIE MARTINEZ, Myriam Susana",
6674,17872,27622,aka,"RUIZ CARRION, Magdalena",
6675,17907,28525,aka,"PENA PACHECO, Jose Vincente",
6676,17927,27762,aka,"AL-HOUTHI, Abdel-Malek",
6677,17927,27763,aka,"AL-HOUTHI, Abdel-Malik",
6678,17927,27764,aka,"AL-HOUTHI, Abdulmalik Bin Bader Al-Deen",
6679,17927,27765,aka,"AL-HOUTHI, Abdul Malik Badruddin Ameerudin Hussain",
6680,17927,48847,aka,"AL-HOUTHI, Abdul-Malik",
6681,17928,27767,aka,"SALEH, Ahmad Ali Abdullah",
6682,17928,27768,aka,"SALEH, Ahmed Ali Abdullah",
6683,17928,27769,aka,"SALIH AL-AHMAR, Ahmad Ali Abdallah",
6684,17967,27797,aka,"HARZI, Ali",
6685,17967,27798,aka,"AL-HARZI, Ali Bin Al-tahar Bin Al-falah Al-ouni",
6686,18007,27837,aka,"KARATE, Mahad Mohamed Ali",
6687,18007,27838,aka,"KARATE, Mahad Warsame Qalley",
6688,18007,27839,aka,"WARSAME, Abdirahim Mohamed",
6689,18008,27841,aka,"ABU UBAIDAH, Ahmad Umar",
6690,18008,27842,aka,"DIRIYE, Mahad",
6691,18008,27845,aka,"ABU UBAIDAH, Ahmed Omar",
6692,18008,27846,aka,"ABU UBAIDAH, Sheikh Ahmad Umar",
6693,18008,27847,aka,"ABU UBAIDAH, Sheikh Ahmed Umar",
6694,18008,27848,aka,"ABU UBAIDAHA, Sheikh Omar",
